Average_Dwell_Time,Average_Flight_Time,Flight_Time_Std_Dev,Words_Per_Minute,Human_Like_Typing_Score,Label
55.392390506738266,8.705487983905934,7.292177802041063,118.19935705756492,0.36441877246735055,0.0
66.36621653873873,12.691118300342062,3.8250875661647576,159.1142566091907,0.47527379708200646,0.0
124.48695267921674,57.13334927647556,18.097768261751998,62.14128263906528,0.7620713858906798,1.0
58.08551124494471,10.070682348208718,7.680555377662369,142.66025811294193,0.2679699062241455,0.0
89.13176890163709,47.82370048655651,0.9083593543239523,65.95573134246143,0.7635233304350835,1.0
101.98949210129106,44.840772509339715,21.791003273586334,61.93881081832792,0.6715374955456993,1.0
97.24528176343064,43.16978711181297,17.296934783546117,76.54776118884368,0.791840387219267,1.0
62.151242476896826,5.708665204178663,4.9438606620108585,156.53093245043138,0.31953373317121014,0.0
51.25618590788226,19.103134723225807,7.273168167841845,128.46596206970284,0.368685894605375,0.0
79.8352739593026,45.231897391646186,12.07644301626258,63.41892700693887,0.8362009298352314,1.0
121.93992655575741,32.272525577843034,17.148658625483936,63.99003034601533,0.7653942000934306,1.0
83.11382428548252,11.34587146724906,6.902885627080318,142.74245078929266,0.36476293807230836,0.0
98.90270071309281,24.136141375163767,9.313659130039369,57.88207419330854,0.7291612552355374,1.0
58.28344622356284,11.739642087842064,3.432732737763849,122.1958247444326,0.1685686701366219,0.0
106.65533039203302,57.37277745361476,18.733931053776317,56.5138027936974,0.6259338739291169,1.0
55.13003961092954,4.490668635325416,8.589822532975875,113.48255409979065,0.470501692743208,0.0
104.30148961658114,38.90928699206646,14.683843083838509,74.90782780989466,0.7290749577201361,1.0
119.19328507469041,32.02674413291269,14.608686026265453,63.7526750164136,0.7768676099878508,1.0
60.52586604775761,5.813668478188938,5.448741075450514,126.82192437204569,0.29139582240246586,0.0
86.35103375181657,10.394419065161614,6.214329989412625,162.71386495399523,0.14335798659663654,0.0
81.60746925854532,10.822618392136198,4.416766348518019,105.71373856874601,0.2655567554512115,0.0
45.02435302426916,11.576047866132178,6.03148712061904,211.91562470444617,0.3423592099858386,0.0
86.9529094185684,43.003610953036336,13.417130729104759,64.15716876442465,0.8429363980320012,1.0
87.04846275315249,30.39607714106156,22.113866861197835,74.85206279347908,0.9191077958109243,1.0
25.159786536321214,9.429542280934845,3.5994304305375335,157.7573953250723,0.44822038934656205,0.0
102.66930152270808,42.00706983312096,4.8431274491075165,66.22500964941796,0.6733343994597814,1.0
84.65774106869134,38.7566783543934,16.707661754108866,61.852614473945394,1.0004476208810538,1.0
32.776163523432444,8.283076896100605,1.1213752644819346,97.83301446497498,0.3461099142711377,0.0
47.20864504226963,8.824334798995231,4.109620482493268,143.8313231326482,0.28900594094017684,0.0
87.36983561798422,2.2863259002629555,8.136028191700916,169.1778441263042,0.18477851175450047,0.0
96.92908132538003,49.301143907022784,16.101936631122467,59.88924062644902,0.7940711411894279,1.0
55.469910887879976,8.232650522243665,5.606385141645788,151.55070151476423,0.4788993856816042,0.0
86.46101932268024,19.7022179000874,13.380128642677803,85.72355332822242,0.8464168390847944,1.0
90.60572914809615,50.287770806654734,16.236104566275102,65.75106407945947,0.7866430733771762,1.0
67.15316133530455,12.191818421106898,8.777321140008874,145.32400747466306,0.0703187374028045,0.0
100.14580015964358,30.219589180185736,20.43551075007236,78.0248532569543,0.6843948528922368,1.0
93.21324952640673,44.108694399860944,14.375293607751304,76.77138672974836,0.7471224081385173,1.0
145.0498172044173,44.81205730885209,17.316089108306347,74.26330220583331,0.8419326711991936,1.0
70.49867556123924,14.477965577184712,5.594971824470566,164.62253702138733,0.4050548145832312,0.0
104.4285726733752,39.07284149494049,22.642450371644564,73.32466913387948,0.858592561746973,1.0
62.55050841272412,6.606973933301918,7.383228741878806,152.99288267188595,0.1235242546441187,0.0
67.94103493131594,9.679267203630287,5.493479043883781,162.24921592808607,0.3470776629130615,0.0
96.8625562091768,60.04159873946638,22.83168137587049,69.12557644098841,0.9782602076839181,1.0
70.6544667357172,12.11809484524255,5.663582200721134,138.2612752997582,0.44506907250579164,0.0
54.03941459463444,10.069816471616205,7.036831913436297,157.30492853157975,0.25476394057885043,0.0
50.713741039402365,10.318754538898066,9.625603670022045,163.46527424340118,0.35523572694918426,0.0
62.93230847487047,13.457303404628124,8.202415781215905,137.23594554828986,0.2623026449129977,0.0
101.14542593082933,38.981519048474134,2.035168590279353,58.050859215038344,0.9233476914598184,1.0
83.56189600961828,43.395711652830926,15.71519785599903,79.08631103155852,0.8435740267692635,1.0
45.53532771815324,12.077677215409457,4.011625592267655,146.3819238320559,0.2499974249240052,0.0
109.58933617119601,13.203739357187324,10.513265860403912,75.8415749918716,0.6839971560979267,1.0
43.88490718867951,8.928571064572917,1.1770769061083293,125.23938917382011,0.1882154851223411,0.0
122.65296021238824,23.35497107919597,12.28393962866402,73.77560303220527,0.8202897507263421,1.0
57.8983079511748,17.60646906320415,3.1080453047647105,174.54064893689977,0.19751137273013045,0.0
57.26397430266749,10.254907367415756,5.677896082592673,140.61196127231543,0.2160702056233274,0.0
127.62946675127556,46.63219023136958,9.687253150428788,69.994505590198,0.9363090225902735,1.0
74.58435791384383,10.106623642428902,4.461211902419358,159.1550827261357,0.13612193738949102,0.0
113.57588938835003,40.10388468302132,14.65746894481103,73.08722476921093,0.8279354851337328,1.0
73.68641415190123,14.572484978141299,4.082483150172143,142.41866904072592,0.24468561846445194,0.0
52.65598898302512,12.71431149729884,3.9931287135989715,166.5331644022615,0.027181866974636038,0.0
73.32255871156786,31.54896660622375,10.594132925306766,75.59049896540334,1.0291066108981333,1.0
52.40016015335601,10.771879367948136,6.851284249879422,128.05808096374633,0.2981562081088538,0.0
141.44429160821045,35.71150929886151,9.082401550518824,66.62453936911592,0.90551202616518,1.0
74.2680460072512,12.233662461030612,5.039188604571044,140.3063117483437,0.2534847215084546,0.0
84.80234712709225,23.435400031070508,22.305137274899266,52.832142234750734,0.9027608070250314,1.0
120.20643544414713,43.17110941685017,10.849853030472751,77.59792206580913,0.7313449034242,1.0
129.67854820822913,29.896151309436483,16.232056901062112,50.90426153546142,0.7659302146981684,1.0
122.49575390541716,49.60732940526755,18.491611290474022,82.33509817846979,0.9144978323683173,1.0
130.5625899403174,38.13865503789876,20.425236709763485,64.58579482797096,0.8835535276770345,1.0
71.40238674443039,7.280069563574171,5.708445031806555,151.52610551660567,0.3663742652940034,0.0
106.98914266716264,23.168997470838853,13.004592601163147,70.82998717729151,0.7099251450398107,1.0
85.60909450014665,32.88105083544303,12.658645870879134,68.65092913386745,0.7711196966192743,1.0
47.885207330567,32.29444383881349,12.461858525404008,77.9438360769096,0.8096564135168349,1.0
62.97838897013695,16.57473240315549,3.1539364796283884,164.89260249201604,0.14464576311531366,0.0
75.49775266401922,15.01489233542678,5.01789211502479,149.0900481248985,0.32168745553790346,0.0
78.92864311119109,14.023313487881452,4.470468921280368,147.20968659011552,0.2860067309896439,0.0
33.43538564733773,10.355918698926795,7.1325859933172335,146.52995900553876,0.2652201990292672,0.0
36.01854859111043,8.276182553936877,6.789782689785733,147.12801696374464,0.2829453014991939,0.0
54.67002607249501,8.578233365877699,5.241208197608449,110.16424539721872,0.46341029673924244,0.0
73.56368326418787,9.730786229804785,6.6978200515587165,139.71000433465647,0.32201542072428596,0.0
33.877667138351725,15.507383595844479,3.0959207181408477,154.33041932592315,0.41829320423112665,0.0
62.3737652347051,7.438988040302251,1.156568034823306,140.9646014909836,0.3268561280250628,0.0
47.46612075823468,1.9003124328813197,3.6891305202647353,181.39335678264092,0.10192244184451846,0.0
108.19392084670307,36.99789553001473,16.92119975290446,80.26386326004354,0.5886231878434667,1.0
74.17894409231954,15.95456740310918,5.591733238561108,161.59369064341138,0.323641130566417,0.0
96.37159680498539,19.710021601878967,16.331236270320304,84.82189707298498,0.9141836801658303,1.0
153.6842689198098,51.65148867192909,20.291591299225416,67.3798292783332,0.7814679601262293,1.0
82.52729017202822,9.049943445657107,3.7393643330159394,140.517592752805,0.4596871861879719,0.0
87.27398930324227,32.687784008833816,13.401946833956298,63.80644418359885,0.7405477955147743,1.0
68.54535449415309,8.756628773549211,7.515057692197342,121.98075661932548,0.3448905469249334,0.0
92.83940680058434,25.73109541173396,11.705933261404686,63.48213962718448,0.9021115528815231,1.0
31.640297388490772,13.183939763287537,5.085875755025905,152.38148371536067,0.36372138302569773,0.0
56.50070772604003,16.15561561058372,5.220311078669333,155.85339882390667,0.40143285394573364,0.0
118.5740193029358,38.67999673333594,11.246861367216228,61.98612736476802,0.6059020013047011,1.0
